AID	TelemDate	TimeLag	AEA_X	AEA_Y
65	2008-07-26 20:00:00.000	180	-1049062.88038737	2478569.28899653
65	2008-07-26 23:00:00.000	180	-1048947.91817757	2478414.76565656
65	2008-07-27 02:00:00.000	180	-1048850.12081586	2478433.61350028
65	2008-07-27 05:00:00.000	180	-1048879.74173019	2478427.66128157
65	2008-07-27 08:00:00.000	180	-1049189.99620477	2479029.19157301
65	2008-07-27 14:00:00.000	360	-1049297.02697876	2478882.31067195
65	2008-07-27 17:00:00.000	180	-1049593.20561401	2478681.09687024
65	2008-07-27 20:00:00.000	180	-1049786.22482871	2478338.26293957
65	2008-07-27 23:00:00.000	180	-1049698.27277099	2477844.4931775
65	2008-07-28 02:00:00.000	180	-1052349.8174207	2477171.34472095
65	2008-07-28 05:00:00.000	180	-1052108.50815481	2477498.32722946
65	2008-07-28 08:00:00.000	180	-1050908.7569064	2479081.37336678
65	2008-07-28 11:00:00.000	180	-1051001.48143149	2479155.18930272
65	2008-07-28 14:00:00.000	180	-1051257.21551773	2479212.64219048
65	2008-07-28 17:00:00.000	180	-1051105.79954557	2479373.4824464
65	2008-07-28 20:00:00.000	180	-1051386.30688618	2479136.38221428
65	2008-07-28 23:00:00.000	180	-1051537.2178227	2478316.37149583
65	2008-07-29 02:00:00.000	180	-1051769.87976164	2478163.62620206
65	2008-07-29 05:00:00.000	180	-1050128.75747358	2478846.54210666
65	2008-07-29 08:00:00.000	180	-1050000.21199628	2479106.22623993
65	2008-07-29 11:00:00.000	180	-1048810.35290807	2479159.05721776
65	2008-07-29 14:00:00.000	180	-1048509.23697392	2479162.78235286
65	2008-07-29 17:00:00.000	180	-1048525.84856916	2478823.220882
65	2008-07-29 20:00:00.000	180	-1048461.30761244	2478083.09689856
65	2008-07-29 23:00:00.000	180	-1048750.21107684	2477615.3936274
65	2008-07-30 02:00:00.000	180	-1048993.28817084	2477433.66608141
65	2008-07-30 05:00:00.000	180	-1048570.79015782	2477032.29049435
65	2008-07-30 08:00:00.000	180	-1048487.61690309	2477197.16606825
65	2008-07-30 11:00:00.000	180	-1048640.10399239	2477147.76666678
65	2008-07-30 14:00:00.000	180	-1048716.7908746	2477267.65536256
65	2008-07-30 17:00:00.000	180	-1048703.25104224	2477119.53781276
65	2008-07-30 20:00:00.000	180	-1048467.02818853	2477485.56631741
65	2008-07-30 23:00:00.000	180	-1048821.82541501	2476816.80692667
65	2008-07-31 02:00:00.000	180	-1048224.64666717	2478128.526053
65	2008-07-31 05:00:00.000	180	-1048687.42503744	2478118.29304357
65	2008-07-31 08:00:00.000	180	-1049361.18195175	2477836.37699338
65	2008-07-31 11:00:00.000	180	-1049338.92148995	2478193.14839256
65	2008-07-31 14:00:00.000	180	-1047571.12781158	2479921.52220627
65	2008-07-31 17:00:00.000	180	-1047709.274037	2479752.01289305
65	2008-07-31 20:00:00.000	180	-1048565.35657275	2479848.8513016
65	2008-07-31 23:00:00.000	180	-1052130.13863245	2477650.97747299
65	2008-08-01 02:00:00.000	180	-1052141.42158548	2477644.69717773
65	2008-08-01 05:00:00.000	180	-1052295.57548586	2478002.7754694
65	2008-08-01 08:00:00.000	180	-1050645.37303636	2479197.18562194
65	2008-08-01 11:00:00.000	180	-1050644.58912658	2479197.07507166
65	2008-08-01 14:00:00.000	180	-1051003.04925983	2479155.41048293
65	2008-08-01 17:00:00.000	180	-1051301.09112811	2479196.33913548
65	2008-08-01 20:00:00.000	180	-1051647.58715303	2478780.72544719
65	2008-08-01 23:00:00.000	180	-1052285.11348052	2478382.59653297
65	2008-08-02 02:00:00.000	180	-1052315.08709382	2478413.8244591
65	2008-08-02 05:00:00.000	180	-1052221.74899413	2478859.54597484
65	2008-08-02 08:00:00.000	180	-1052261.14674868	2479084.43852297
65	2008-08-02 11:00:00.000	180	-1052292.59809107	2479020.27070805
65	2008-08-02 14:00:00.000	180	-1049886.76629681	2478759.57500609
65	2008-08-02 17:00:00.000	180	-1048774.32974559	2478381.33093956
65	2008-08-02 20:00:00.000	180	-1048511.61215441	2477850.61713364
65	2008-08-02 23:00:00.000	180	-1048494.67193651	2477953.95413447
65	2008-08-03 02:00:00.000	180	-1047181.73739074	2478773.63043182
65	2008-08-03 05:00:00.000	180	-1047898.61403527	2478371.70496287
65	2008-08-03 08:00:00.000	180	-1047847.83716942	2478590.62077305
65	2008-08-03 11:00:00.000	180	-1047444.06938994	2478926.34661022
65	2008-08-03 14:00:00.000	180	-1046686.17507773	2479603.68965503
65	2008-08-03 20:00:00.000	360	-1045862.17885835	2479312.52122212
65	2008-08-03 23:00:00.000	180	-1045657.66495715	2478975.67219202
65	2008-08-04 02:00:00.000	180	-1045181.24734624	2478599.55555537
65	2008-08-04 05:00:00.000	180	-1045230.40010089	2478818.99981861
65	2008-08-04 08:00:00.000	180	-1045202.29719431	2479309.87610246
65	2008-08-04 11:00:00.000	180	-1045088.7863916	2479378.29466075
65	2008-08-04 14:00:00.000	180	-1044967.27473234	2479612.02915044
65	2008-08-04 17:00:00.000	180	-1045021.02111443	2479604.94925852
65	2008-08-04 20:00:00.000	180	-1044523.21022688	2479672.32790158
65	2008-08-04 23:00:00.000	180	-1044215.25056304	2479679.75770441
65	2008-08-05 02:00:00.000	180	-1044155.76454022	2479716.40142123
65	2008-08-05 05:00:00.000	180	-1044669.24663722	2479485.88624421
65	2008-08-05 08:00:00.000	180	-1045035.62408904	2479791.4277258
65	2008-08-05 11:00:00.000	180	-1044994.25474814	2479881.21252246
65	2008-08-05 14:00:00.000	180	-1045327.52568303	2479568.1081093
65	2008-08-05 17:00:00.000	180	-1045331.25229847	2479723.82316071
65	2008-08-05 20:00:00.000	180	-1045017.08702906	2480721.08860474
65	2008-08-05 23:00:00.000	180	-1044822.29735675	2480121.36342772
65	2008-08-06 02:00:00.000	180	-1044805.07419239	2480130.19319909
65	2008-08-06 05:00:00.000	180	-1044814.85147794	2480333.98487794
65	2008-08-06 08:00:00.000	180	-1044815.28466046	2480313.80364214
65	2008-08-06 11:00:00.000	180	-1044761.10037969	2480506.37376396
65	2008-08-06 14:00:00.000	180	-1044855.33753701	2481315.77040614
65	2008-08-06 17:00:00.000	180	-1045198.62760203	2481745.15934936
65	2008-08-06 20:00:00.000	180	-1044965.4254609	2481806.89422298
65	2008-08-06 23:00:00.000	180	-1044023.33145124	2481014.67086699
65	2008-08-07 02:00:00.000	180	-1043897.32557525	2480761.98362495
65	2008-08-07 05:00:00.000	180	-1044225.54817616	2480803.49488166
65	2008-08-07 08:00:00.000	180	-1044262.74538563	2480173.34554001
65	2008-08-07 11:00:00.000	180	-1044136.75033142	2480177.04931535
65	2008-08-07 14:00:00.000	180	-1044079.06014974	2480086.87122943
65	2008-08-07 17:00:00.000	180	-1044209.78639959	2480425.69031273
65	2008-08-07 20:00:00.000	180	-1044215.80311254	2480211.74645819
65	2008-08-07 23:00:00.000	180	-1043568.14184606	2482152.97077314
65	2008-08-08 02:00:00.000	180	-1043591.54129905	2482100.02536415
65	2008-08-08 05:00:00.000	180	-1043765.7827237	2481130.38280148
65	2008-08-08 08:00:00.000	180	-1044086.10936237	2481148.29321649
65	2008-08-08 11:00:00.000	180	-1044159.37730923	2481195.67409944
65	2008-08-08 14:00:00.000	180	-1044266.21324088	2481094.82688494
65	2008-08-08 17:00:00.000	180	-1044226.39867664	2481088.12003949
65	2008-08-08 20:00:00.000	180	-1044333.38733729	2481573.17236875
65	2008-08-08 23:00:00.000	180	-1044476.40394328	2481806.88776418
65	2008-08-09 02:00:00.000	180	-1044323.1997682	2481571.74379096
65	2008-08-09 05:00:00.000	180	-1044344.76692274	2481372.35415505
65	2008-08-09 08:00:00.000	180	-1044034.26134214	2480748.56581277
65	2008-08-09 11:00:00.000	180	-1044057.73130472	2481305.12137495
65	2008-08-09 14:00:00.000	180	-1044030.13695818	2481296.75499646
65	2008-08-09 17:00:00.000	180	-1044021.50220765	2481951.13473012
65	2008-08-09 20:00:00.000	180	-1043983.64393299	2482232.57523472
65	2008-08-09 23:00:00.000	180	-1043897.70962643	2482275.62858395
65	2008-08-10 02:00:00.000	180	-1043789.52266448	2480687.27558362
65	2008-08-10 05:00:00.000	180	-1044652.11632017	2479129.24419663
65	2008-08-10 08:00:00.000	180	-1046020.40133737	2479170.54374167
65	2008-08-10 11:00:00.000	180	-1046119.57313727	2479050.64060474
65	2008-08-10 14:00:00.000	180	-1046381.30152915	2478467.73062794
65	2008-08-10 17:00:00.000	180	-1046675.84659418	2478368.52452915
65	2008-08-10 20:00:00.000	180	-1049152.08791874	2477299.68764245
65	2008-08-10 23:00:00.000	180	-1049042.97796896	2477086.37630195
65	2008-08-11 02:00:00.000	180	-1048765.91685165	2477083.36868623
65	2008-08-11 05:00:00.000	180	-1048641.80356482	2477022.03849888
65	2008-08-11 08:00:00.000	180	-1048061.06443514	2476938.0898542
65	2008-08-11 11:00:00.000	180	-1048012.08484814	2476797.36244656
65	2008-08-11 14:00:00.000	180	-1047906.24913314	2476799.34971438
65	2008-08-11 17:00:00.000	180	-1048039.40880185	2476620.12825427
65	2008-08-11 20:00:00.000	180	-1048413.47818909	2476683.99136733
65	2008-08-11 23:00:00.000	180	-1048854.0185598	2476741.48283807
65	2008-08-12 02:00:00.000	180	-1049325.64841092	2476947.34368124
65	2008-08-12 05:00:00.000	180	-1049232.18744166	2476940.93224627
65	2008-08-12 08:00:00.000	180	-1048809.1189648	2480348.77548667
65	2008-08-12 11:00:00.000	180	-1048849.55996409	2479289.41571779
65	2008-08-12 14:00:00.000	180	-1048417.34716386	2479474.87693388
65	2008-08-12 20:00:00.000	360	-1046256.18330797	2480132.57510321
65	2008-08-12 23:00:00.000	180	-1046200.58941016	2479595.08132757
65	2008-08-13 02:00:00.000	180	-1046220.97937064	2479603.56797089
65	2008-08-13 05:00:00.000	180	-1046301.77880794	2479557.56145304
65	2008-08-13 08:00:00.000	180	-1046446.49248809	2478362.1743587
65	2008-08-13 11:00:00.000	180	-1046387.53534709	2478446.11357612
65	2008-08-13 14:00:00.000	180	-1046406.77771891	2478422.94962907
65	2008-08-13 17:00:00.000	180	-1046611.70441968	2478352.76612312
65	2008-08-13 20:00:00.000	180	-1046609.10829958	2478206.1986094
65	2008-08-13 23:00:00.000	180	-1046447.68007329	2477403.02255287
65	2008-08-14 02:00:00.000	180	-1046727.37157082	2477398.44450116
65	2008-08-14 05:00:00.000	180	-1046958.31330293	2477683.93717693
65	2008-08-14 08:00:00.000	180	-1047223.38435454	2477271.31986829
65	2008-08-14 11:00:00.000	180	-1047218.69756125	2477572.07222768
65	2008-08-14 14:00:00.000	180	-1047354.00392169	2477183.95830459
65	2008-08-14 17:00:00.000	180	-1046982.26185026	2477280.17483958
65	2008-08-14 20:00:00.000	180	-1046375.94685845	2477173.64227859
65	2008-08-14 23:00:00.000	180	-1046443.38050806	2477092.0145799
65	2008-08-15 02:00:00.000	180	-1046828.63763319	2476922.31690922
65	2008-08-15 05:00:00.000	180	-1046978.95504778	2477366.30935966
65	2008-08-15 08:00:00.000	180	-1046945.57825289	2479111.5689419
65	2008-08-15 11:00:00.000	180	-1046601.16621744	2479184.63484835
65	2008-08-15 14:00:00.000	180	-1046600.85435764	2479090.12291422
65	2008-08-15 17:00:00.000	180	-1046498.95394293	2479081.43110354
65	2008-08-15 20:00:00.000	180	-1046266.61083244	2478777.76432109
65	2008-08-15 23:00:00.000	180	-1046181.3072477	2478485.75470469
65	2008-08-16 02:00:00.000	180	-1046225.21151727	2478218.63557246
65	2008-08-16 05:00:00.000	180	-1046185.75875789	2478613.46205056
65	2008-08-16 08:00:00.000	180	-1046328.82960323	2478585.19485147
65	2008-08-16 11:00:00.000	180	-1046372.49207531	2478080.74476298
65	2008-08-16 14:00:00.000	180	-1046735.77543508	2477361.38666415
65	2008-08-16 17:00:00.000	180	-1046575.35029313	2477524.4208518
65	2008-08-16 20:00:00.000	180	-1046170.82690308	2477415.88181082
65	2008-08-16 23:00:00.000	180	-1046053.46216318	2477363.41657194
65	2008-08-17 02:00:00.000	180	-1046202.8521036	2477529.46845986
65	2008-08-17 05:00:00.000	180	-1046333.65863737	2477560.20642214
65	2008-08-17 08:00:00.000	180	-1047408.93311496	2477413.23982407
65	2008-08-17 11:00:00.000	180	-1047425.56313027	2477420.07610852
65	2008-08-17 14:00:00.000	180	-1047230.77845444	2477480.42279154
65	2008-08-17 17:00:00.000	180	-1047093.98280294	2477526.42922625
65	2008-08-17 20:00:00.000	180	-1046949.14688456	2477544.31630583
65	2008-08-17 23:00:00.000	180	-1046898.06953007	2477469.66039468
65	2008-08-18 02:00:00.000	180	-1046937.15299544	2477402.0485953
65	2008-08-18 05:00:00.000	180	-1046966.21108383	2477434.24784661
65	2008-08-18 08:00:00.000	180	-1048233.84145903	2477034.37237496
65	2008-08-18 11:00:00.000	180	-1048207.07844223	2477275.79163684
65	2008-08-18 14:00:00.000	180	-1048265.21978857	2477362.69911269
65	2008-08-18 17:00:00.000	180	-1048078.70511232	2477403.94451872
65	2008-08-18 20:00:00.000	180	-1048267.14643024	2477604.77889344
65	2008-08-18 23:00:00.000	180	-1048300.39623766	2477612.83069163
65	2008-08-19 02:00:00.000	180	-1048442.93415286	2477844.32719428
65	2008-08-19 05:00:00.000	180	-1048359.25339469	2478086.73176117
65	2008-08-19 08:00:00.000	180	-1047986.73295395	2477858.87685381
65	2008-08-19 11:00:00.000	180	-1048377.54279044	2477405.49396411
65	2008-08-19 17:00:00.000	360	-1048000.12630412	2477695.43268353
65	2008-08-19 20:00:00.000	180	-1048284.28793572	2477960.34199635
65	2008-08-19 23:00:00.000	180	-1049403.89876181	2478129.19398597
65	2008-08-20 02:00:00.000	180	-1049425.42536718	2477454.02357763
65	2008-08-20 05:00:00.000	180	-1049309.23409006	2477796.44459906
65	2008-08-20 08:00:00.000	180	-1049765.48047939	2478298.22460595
65	2008-08-20 11:00:00.000	180	-1049393.72906241	2478746.34702502
65	2008-08-20 14:00:00.000	180	-1049840.60576985	2478701.33367902
65	2008-08-20 17:00:00.000	180	-1050051.6725553	2478236.20412727
65	2008-08-20 20:00:00.000	180	-1050544.08872428	2477953.5768358
65	2008-08-20 23:00:00.000	180	-1050890.51280144	2477895.57796206
65	2008-08-21 02:00:00.000	180	-1051105.66512062	2477793.20529793
65	2008-08-21 05:00:00.000	180	-1050535.23894429	2478027.68641831
65	2008-08-21 08:00:00.000	180	-1051091.09230616	2479251.061769
65	2008-08-21 11:00:00.000	180	-1051803.70847007	2479243.66582123
65	2008-08-21 14:00:00.000	180	-1051779.67525378	2479193.03345675
65	2008-08-21 17:00:00.000	180	-1051760.77385134	2479100.38540091
65	2008-08-21 20:00:00.000	180	-1051443.70132317	2478242.43704606
65	2008-08-21 23:00:00.000	180	-1051114.34553518	2477845.04372807
65	2008-08-22 02:00:00.000	180	-1052253.06530224	2478649.13928506
65	2008-08-22 05:00:00.000	180	-1052195.55047476	2478671.38492232
65	2008-08-22 08:00:00.000	180	-1052069.53471514	2479371.18186307
65	2008-08-22 11:00:00.000	180	-1052091.8831819	2479467.69205455
65	2008-08-22 14:00:00.000	180	-1051762.89999256	2479515.71495856
65	2008-08-22 20:00:00.000	360	-1051607.29853	2478471.35594389
65	2008-08-22 23:00:00.000	180	-1051587.64663465	2477658.75472432
65	2008-08-23 02:00:00.000	180	-1051512.32225267	2477597.51017112
65	2008-08-23 05:00:00.000	180	-1051040.03396015	2477708.58876036
65	2008-08-23 08:00:00.000	180	-1050297.46033153	2479544.02351009
65	2008-08-23 11:00:00.000	180	-1049708.79510797	2479738.84812283
65	2008-08-23 14:00:00.000	180	-1049482.1773202	2479514.59725759
65	2008-08-23 17:00:00.000	180	-1049377.45373921	2479378.37886207
65	2008-08-23 20:00:00.000	180	-1048832.8482415	2478641.4981309
65	2008-08-23 23:00:00.000	180	-1048942.81497715	2478581.62580312
65	2008-08-24 02:00:00.000	180	-1048788.11564792	2478601.46044222
65	2008-08-24 11:00:00.000	540	-1048762.2389965	2479165.77975039
65	2008-08-24 14:00:00.000	180	-1048457.21735818	2479066.61252748
65	2008-08-24 17:00:00.000	180	-1047953.91366802	2479086.89441432
65	2008-08-24 20:00:00.000	180	-1047621.68110382	2478726.39021952
65	2008-08-24 23:00:00.000	180	-1047650.02550454	2478604.41464981
65	2008-08-25 02:00:00.000	180	-1047691.28413646	2478521.36853337
65	2008-08-25 05:00:00.000	180	-1047617.09722862	2478804.47128932
65	2008-08-25 08:00:00.000	180	-1047782.71100973	2478752.40942219
65	2008-08-25 11:00:00.000	180	-1047659.94120485	2478630.55140934
65	2008-08-25 14:00:00.000	180	-1047571.27227737	2479079.18952855
65	2008-08-25 17:00:00.000	180	-1047561.87491133	2478981.14859649
65	2008-08-25 20:00:00.000	180	-1047009.76106055	2478666.23649919
65	2008-08-25 23:00:00.000	180	-1046989.53496032	2478468.83123885
65	2008-08-26 02:00:00.000	180	-1047052.00053797	2478320.15923641
65	2008-08-26 05:00:00.000	180	-1047105.49700245	2478639.20410555
65	2008-08-26 08:00:00.000	180	-1046780.2588653	2479923.9290247
65	2008-08-26 11:00:00.000	180	-1045699.27780369	2480006.01651292
65	2008-08-26 14:00:00.000	180	-1045829.70283066	2479930.98642697
65	2008-08-26 17:00:00.000	180	-1047319.71810661	2478997.71098755
65	2008-08-26 20:00:00.000	180	-1045822.20822505	2480314.54164398
65	2008-08-26 23:00:00.000	180	-1045537.94494835	2479970.99960044
65	2008-08-27 02:00:00.000	180	-1045599.8868833	2479990.93985583
65	2008-08-27 05:00:00.000	180	-1045661.17030011	2479992.79490805
65	2008-08-27 08:00:00.000	180	-1046007.97779818	2479697.36173114
65	2008-08-27 11:00:00.000	180	-1046016.55246236	2479670.4508626
65	2008-08-27 14:00:00.000	180	-1046008.47292869	2479619.8340966
65	2008-08-27 17:00:00.000	180	-1045487.39508851	2479568.05172538
65	2008-08-27 20:00:00.000	180	-1043960.13895453	2482565.50405759
65	2008-08-27 23:00:00.000	180	-1042018.13568145	2486718.04478435
65	2008-08-28 02:00:00.000	180	-1042236.08392589	2486792.41437908
65	2008-08-28 05:00:00.000	180	-1044317.35971093	2486226.25027418
65	2008-08-28 08:00:00.000	180	-1045263.36701827	2483799.74564864
65	2008-08-28 11:00:00.000	180	-1045277.42649018	2482931.35039897
65	2008-08-28 14:00:00.000	180	-1045412.49621603	2482851.35511342
65	2008-08-28 17:00:00.000	180	-1045529.47969158	2482917.25927222
65	2008-08-28 20:00:00.000	180	-1044188.32001737	2485768.49265261
65	2008-08-28 23:00:00.000	180	-1043516.3868383	2486146.51428989
65	2008-08-29 02:00:00.000	180	-1043600.32470262	2486060.45918999
65	2008-08-29 05:00:00.000	180	-1043983.96204732	2485864.63821884
65	2008-08-29 08:00:00.000	180	-1045705.97318467	2483845.03138107
65	2008-08-29 11:00:00.000	180	-1045928.78762555	2483782.99566203
65	2008-08-29 14:00:00.000	180	-1045761.54503714	2483722.39365252
65	2008-08-29 17:00:00.000	180	-1045642.52644704	2483745.03499984
65	2008-08-29 20:00:00.000	180	-1044865.67498296	2485312.56593426
65	2008-08-29 23:00:00.000	180	-1043533.2771603	2486134.26505403
65	2008-08-30 02:00:00.000	180	-1043673.0622027	2486190.97096139
65	2008-08-30 05:00:00.000	180	-1044926.16897701	2485336.8002327
65	2008-08-30 08:00:00.000	180	-1045641.72645814	2483540.2615702
65	2008-08-30 11:00:00.000	180	-1045964.72450074	2483424.82444297
65	2008-08-30 14:00:00.000	180	-1045448.59433558	2482514.56764692
65	2008-08-30 17:00:00.000	180	-1045442.01420112	2482328.09636782
65	2008-08-30 20:00:00.000	180	-1044951.77510716	2483788.61645719
65	2008-08-30 23:00:00.000	180	-1043640.34361806	2486196.50273643
65	2008-08-31 02:00:00.000	180	-1043645.09278191	2486225.27903635
65	2008-08-31 05:00:00.000	180	-1044111.90603734	2485954.54868184
65	2008-08-31 08:00:00.000	180	-1046065.73537624	2484826.66329667
65	2008-08-31 11:00:00.000	180	-1046848.69595952	2484689.33514057
65	2008-08-31 14:00:00.000	180	-1047222.96089197	2483942.43094491
65	2008-08-31 17:00:00.000	180	-1047266.46922956	2484252.17720753
65	2008-08-31 20:00:00.000	180	-1045257.18391878	2485880.28837988
65	2008-08-31 23:00:00.000	180	-1042357.25358883	2487597.56382593
65	2009-03-01 02:00:00.000	180	-1041991.56471744	2482320.14077384
65	2009-03-01 05:00:00.000	180	-1042093.28719412	2482266.90818329
65	2009-03-01 08:00:00.000	180	-1042814.15487752	2482122.68805909
65	2009-03-01 11:00:00.000	180	-1042802.97865788	2482019.92036439
65	2009-03-01 14:00:00.000	180	-1042604.01038809	2482025.79533148
65	2009-03-01 17:00:00.000	180	-1043793.17390916	2480872.20890733
65	2009-03-01 20:00:00.000	180	-1042451.55653296	2477587.38119761
65	2009-03-01 23:00:00.000	180	-1042271.66834998	2477553.22047011
65	2009-03-02 02:00:00.000	180	-1040745.25572247	2478391.28332405
65	2009-03-02 05:00:00.000	180	-1040751.68174555	2478391.05646504
65	2009-03-02 08:00:00.000	180	-1040631.53610675	2477528.64975698
65	2009-03-02 11:00:00.000	180	-1041670.93581191	2476286.19428547
65	2009-03-02 14:00:00.000	180	-1042926.14167876	2474989.64600824
65	2009-03-02 17:00:00.000	180	-1042257.41583985	2474304.56972805
65	2009-03-02 20:00:00.000	180	-1041826.99642278	2473887.90471448
65	2009-03-02 23:00:00.000	180	-1041508.75485724	2473692.74144648
65	2009-03-03 02:00:00.000	180	-1042197.92119275	2474083.70058174
65	2009-03-03 05:00:00.000	180	-1042213.63691706	2474097.14379533
65	2009-03-03 08:00:00.000	180	-1042867.74579823	2473526.21172048
65	2009-03-03 11:00:00.000	180	-1043943.15828339	2473831.92332482
65	2009-03-03 14:00:00.000	180	-1043936.58576786	2473838.87558027
65	2009-03-03 17:00:00.000	180	-1043694.74476553	2473703.7957608
65	2009-03-03 20:00:00.000	180	-1043465.69687638	2473471.54580849
65	2009-03-03 23:00:00.000	180	-1043542.95430322	2473439.62225984
65	2009-03-04 02:00:00.000	180	-1042591.98137038	2474119.68280747
65	2009-03-04 05:00:00.000	180	-1042609.54765645	2474119.89032577
65	2009-03-04 08:00:00.000	180	-1043293.11680026	2473453.01679698
65	2009-03-04 11:00:00.000	180	-1043247.50367043	2472915.79744132
65	2009-03-04 14:00:00.000	180	-1042732.84496415	2472786.44729783
65	2009-03-04 17:00:00.000	180	-1042904.32379037	2472864.41372326
65	2009-03-04 20:00:00.000	180	-1042873.84205579	2472641.96752415
65	2009-03-04 23:00:00.000	180	-1042956.55641041	2472593.93000008
65	2009-03-05 02:00:00.000	180	-1042679.84167752	2472793.65546315
65	2009-03-05 05:00:00.000	180	-1042687.67420784	2472789.12754878
65	2009-03-05 08:00:00.000	180	-1044475.59012894	2473725.42753208
65	2009-03-05 11:00:00.000	180	-1044425.12143581	2473743.09980286
65	2009-03-05 14:00:00.000	180	-1044350.01328091	2473828.17483447
65	2009-03-05 17:00:00.000	180	-1044190.42128774	2473425.6823287
65	2009-03-05 20:00:00.000	180	-1044436.37850892	2473502.87202227
65	2009-03-05 23:00:00.000	180	-1044449.18028423	2473474.29918012
65	2009-03-06 02:00:00.000	180	-1044365.1299505	2473411.91449878
65	2009-03-06 05:00:00.000	180	-1044443.07060644	2473477.94197607
65	2009-03-06 08:00:00.000	180	-1044466.52259743	2473516.09240362
65	2009-03-06 11:00:00.000	180	-1041923.12909094	2471969.23060686
65	2009-03-06 14:00:00.000	180	-1041356.53104833	2471621.29674767
65	2009-03-06 17:00:00.000	180	-1040508.10287555	2472679.21080348
65	2009-03-06 20:00:00.000	180	-1039497.89356953	2473688.73858496
65	2009-03-06 23:00:00.000	180	-1039349.14427544	2473551.04618478
65	2009-03-07 02:00:00.000	180	-1039255.80397258	2473543.65704151
65	2009-03-07 05:00:00.000	180	-1039205.36348468	2473509.63674675
65	2009-03-07 08:00:00.000	180	-1038955.43829657	2473592.88139612
65	2009-03-07 11:00:00.000	180	-1038955.42243699	2473587.25646357
65	2009-03-07 14:00:00.000	180	-1038677.06295862	2474092.74449177
65	2009-03-07 17:00:00.000	180	-1038698.94900787	2474400.54036018
65	2009-03-07 20:00:00.000	180	-1039449.46844839	2474850.38705771
65	2009-03-07 23:00:00.000	180	-1039458.51218584	2474831.40659404
65	2009-03-08 02:00:00.000	180	-1039264.4649757	2474749.24776818
65	2009-03-08 05:00:00.000	180	-1039252.51468336	2474737.46089858
65	2009-03-08 08:00:00.000	180	-1038683.27042649	2474180.19798962
65	2009-03-08 11:00:00.000	180	-1038676.36419223	2474178.11120305
65	2009-03-08 14:00:00.000	180	-1038546.86497081	2474522.16467358
65	2009-03-08 17:00:00.000	180	-1037955.64233371	2474891.86862042
65	2009-03-08 20:00:00.000	180	-1037748.36078933	2474738.18945314
65	2009-03-08 23:00:00.000	180	-1037735.55317505	2474755.52281833
65	2009-03-09 02:00:00.000	180	-1037594.20779223	2475001.22585524
65	2009-03-09 05:00:00.000	180	-1037819.04743243	2474994.2945298
65	2009-03-09 08:00:00.000	180	-1037926.56913326	2474118.66054112
65	2009-03-09 11:00:00.000	180	-1038004.55768446	2473920.35971903
65	2009-03-09 14:00:00.000	180	-1037942.22340472	2473948.78977574
65	2009-03-09 17:00:00.000	180	-1037399.3191332	2474011.53604126
65	2009-03-09 20:00:00.000	180	-1037451.49855858	2473423.93355326
65	2009-03-09 23:00:00.000	180	-1037485.3523463	2473416.27481939
65	2009-03-10 02:00:00.000	180	-1037218.33243564	2472978.79616415
65	2009-03-10 05:00:00.000	180	-1037211.6282567	2472940.75453275
65	2009-03-10 08:00:00.000	180	-1038394.56015869	2472773.66897144
65	2009-03-10 11:00:00.000	180	-1038383.88322906	2472769.93294954
65	2009-03-10 14:00:00.000	180	-1038413.54972801	2472723.45988862
65	2009-03-10 17:00:00.000	180	-1037513.08897281	2472682.44926141
65	2009-03-10 20:00:00.000	180	-1037627.64345275	2473324.74981698
65	2009-03-10 23:00:00.000	180	-1037612.07110692	2473361.94066074
65	2009-03-11 02:00:00.000	180	-1037129.95462682	2473619.84061627
65	2009-03-11 05:00:00.000	180	-1038023.48789221	2473158.31976474
65	2009-03-11 08:00:00.000	180	-1038296.33862161	2473191.8141156
65	2009-03-11 11:00:00.000	180	-1038375.42994955	2473152.22468348
65	2009-03-11 14:00:00.000	180	-1038293.9251039	2473117.25858024
65	2009-03-11 17:00:00.000	180	-1038155.48924236	2472870.82492593
65	2009-03-11 20:00:00.000	180	-1037509.85343944	2471981.41442294
65	2009-03-11 23:00:00.000	180	-1037507.99434485	2471989.02754081
65	2009-03-12 02:00:00.000	180	-1037263.40962244	2472131.55354628
65	2009-03-12 05:00:00.000	180	-1037261.43205609	2472151.52003487
65	2009-03-12 08:00:00.000	180	-1037845.09403179	2471986.456951
65	2009-03-12 11:00:00.000	180	-1037837.53744775	2471977.53340505
65	2009-03-12 14:00:00.000	180	-1037953.81130319	2471728.32241318
65	2009-03-12 17:00:00.000	180	-1037974.26532136	2471696.30815278
65	2009-03-12 20:00:00.000	180	-1038323.71779105	2471886.65179421
65	2009-03-12 23:00:00.000	180	-1038342.34655817	2471873.50183214
65	2009-03-13 02:00:00.000	180	-1038400.99834077	2471814.19506449
65	2009-03-13 05:00:00.000	180	-1038400.38387374	2471818.60776149
65	2009-03-13 08:00:00.000	180	-1039054.36247742	2471918.69992257
65	2009-03-13 11:00:00.000	180	-1039055.45458084	2471916.60293181
65	2009-03-13 14:00:00.000	180	-1038966.79430752	2471852.51907602
65	2009-03-13 17:00:00.000	180	-1038625.80244497	2471762.28422029
65	2009-03-13 20:00:00.000	180	-1037830.62957117	2471923.71820498
65	2009-03-13 23:00:00.000	180	-1037974.63626307	2471871.79040102
65	2009-03-14 02:00:00.000	180	-1037830.93603693	2471973.24100246
